store,sku,date,stock
21,100630105000002,2022-04-15,1
213,100630105000002,2022-04-15,2
214,100630105000002,2022-04-15,1
215,100630105000002,2022-04-15,1
216,100630105000002,2022-04-15,1
217,100630105000002,2022-04-15,1
218,100630105000002,2022-04-15,1
219,100630105000002,2022-04-15,2
22,100630105000002,2022-04-15,1
221,100630105000002,2022-04-15,1
26,100630105000002,2022-04-15,1
27,100630105000002,2022-04-15,1
28,100630105000002,2022-04-15,1
29,100630105000002,2022-04-15,3
3,100630105000002,2022-04-15,2
3005,100630105000002,2022-04-15,9
3202,100630105000002,2022-04-15,1
3205,100630105000002,2022-04-15,1
3208,100630105000002,2022-04-15,3
3245,100630105000002,2022-04-15,4
35,100630105000002,2022-04-15,3
36,100630105000002,2022-04-15,1
37,100630105000002,2022-04-15,1
4,100630105000002,2022-04-15,2
4104,100630105000002,2022-04-15,1
4123,100630105000002,2022-04-15,1
4129,100630105000002,2022-04-15,1
4133,100630105000002,2022-04-15,1
4134,100630105000002,2022-04-15,2
42,100630105000002,2022-04-15,1
43,100630105000002,2022-04-15,1
44,100630105000002,2022-04-15,1
45,100630105000002,2022-04-15,2
46,100630105000002,2022-04-15,1
47,100630105000002,2022-04-15,4
4803,100630105000002,2022-04-15,3
4805,100630105000002,2022-04-15,1
4904,100630105000002,2022-04-15,1
4906,100630105000002,2022-04-15,3
5,100630105000002,2022-04-15,1
50,100630105000002,2022-04-15,6
51,100630105000002,2022-04-15,1
52,100630105000002,2022-04-15,2
55,100630105000002,2022-04-15,1
56,100630105000002,2022-04-15,1
57,100630105000002,2022-04-15,2
61,100630105000002,2022-04-15,2
63,100630105000002,2022-04-15,1
64,100630105000002,2022-04-15,3
67,100630105000002,2022-04-15,2
68,100630105000002,2022-04-15,1
69,100630105000002,2022-04-15,0
7,100630105000002,2022-04-15,2
73,100630105000002,2022-04-15,2
74,100630105000002,2022-04-15,1
76,100630105000002,2022-04-15,1
79,100630105000002,2022-04-15,5
8,100630105000002,2022-04-15,1
81,100630105000002,2022-04-15,1
82,100630105000002,2022-04-15,0
84,100630105000002,2022-04-15,2
85,100630105000002,2022-04-15,3
88,100630105000002,2022-04-15,3
89,100630105000002,2022-04-15,2
90,100630105000002,2022-04-15,2
91,100630105000002,2022-04-15,1
95,100630105000002,2022-04-15,2
96,100630105000002,2022-04-15,2
99,100630105000002,2022-04-15,2
220,100630105000002,2022-04-15,1
225,100630105000002,2022-04-15,3
VZ01,100630105000002,2022-04-15,940
10,100630105000002,2022-04-16,1
100,100630105000002,2022-04-16,1
104,100630105000002,2022-04-16,3
105,100630105000002,2022-04-16,1
106,100630105000002,2022-04-16,2
109,100630105000002,2022-04-16,2
11,100630105000002,2022-04-16,2
114,100630105000002,2022-04-16,1
117,100630105000002,2022-04-16,2
119,100630105000002,2022-04-16,2
121,100630105000002,2022-04-16,5
122,100630105000002,2022-04-16,1
123,100630105000002,2022-04-16,2
130,100630105000002,2022-04-16,2
133,100630105000002,2022-04-16,2
135,100630105000002,2022-04-16,3
136,100630105000002,2022-04-16,1
141,100630105000002,2022-04-16,1
143,100630105000002,2022-04-16,1
144,100630105000002,2022-04-16,2
147,100630105000002,2022-04-16,2
149,100630105000002,2022-04-16,2
15,100630105000002,2022-04-16,1
150,100630105000002,2022-04-16,1
152,100630105000002,2022-04-16,1
156,100630105000002,2022-04-16,1
159,100630105000002,2022-04-16,6
160,100630105000002,2022-04-16,1
162,100630105000002,2022-04-16,4
163,100630105000002,2022-04-16,2
164,100630105000002,2022-04-16,1
166,100630105000002,2022-04-16,1
167,100630105000002,2022-04-16,1
168,100630105000002,2022-04-16,2
170,100630105000002,2022-04-16,1
171,100630105000002,2022-04-16,1
172,100630105000002,2022-04-16,2
173,100630105000002,2022-04-16,1
174,100630105000002,2022-04-16,1
175,100630105000002,2022-04-16,2
179,100630105000002,2022-04-16,2
18,100630105000002,2022-04-16,1
180,100630105000002,2022-04-16,1
181,100630105000002,2022-04-16,1
182,100630105000002,2022-04-16,5
183,100630105000002,2022-04-16,3
184,100630105000002,2022-04-16,2
185,100630105000002,2022-04-16,1
186,100630105000002,2022-04-16,2
188,100630105000002,2022-04-16,2
189,100630105000002,2022-04-16,1
201,100630105000002,2022-04-16,2
202,100630105000002,2022-04-16,2
203,100630105000002,2022-04-16,2
21,100630105000002,2022-04-16,1
213,100630105000002,2022-04-16,2
214,100630105000002,2022-04-16,1
215,100630105000002,2022-04-16,1
216,100630105000002,2022-04-16,1
217,100630105000002,2022-04-16,1
218,100630105000002,2022-04-16,1
219,100630105000002,2022-04-16,2
22,100630105000002,2022-04-16,1
221,100630105000002,2022-04-16,1
26,100630105000002,2022-04-16,1
27,100630105000002,2022-04-16,1
28,100630105000002,2022-04-16,1
29,100630105000002,2022-04-16,3
3,100630105000002,2022-04-16,2
3005,100630105000002,2022-04-16,9
3202,100630105000002,2022-04-16,1
3205,100630105000002,2022-04-16,1
3208,100630105000002,2022-04-16,3
3245,100630105000002,2022-04-16,4
35,100630105000002,2022-04-16,3
36,100630105000002,2022-04-16,1
37,100630105000002,2022-04-16,1
4,100630105000002,2022-04-16,2
4104,100630105000002,2022-04-16,1
4123,100630105000002,2022-04-16,1
4129,100630105000002,2022-04-16,1
4133,100630105000002,2022-04-16,1
4134,100630105000002,2022-04-16,2
42,100630105000002,2022-04-16,1
43,100630105000002,2022-04-16,1
44,100630105000002,2022-04-16,1
45,100630105000002,2022-04-16,2
46,100630105000002,2022-04-16,1
47,100630105000002,2022-04-16,4
4803,100630105000002,2022-04-16,3
4805,100630105000002,2022-04-16,1
4904,100630105000002,2022-04-16,1
4906,100630105000002,2022-04-16,3
5,100630105000002,2022-04-16,1
50,100630105000002,2022-04-16,6
51,100630105000002,2022-04-16,1
52,100630105000002,2022-04-16,2
55,100630105000002,2022-04-16,1
56,100630105000002,2022-04-16,1
57,100630105000002,2022-04-16,2
61,100630105000002,2022-04-16,2
63,100630105000002,2022-04-16,1
64,100630105000002,2022-04-16,3
67,100630105000002,2022-04-16,2
68,100630105000002,2022-04-16,1
69,100630105000002,2022-04-16,0
7,100630105000002,2022-04-16,2
73,100630105000002,2022-04-16,2
74,100630105000002,2022-04-16,1
76,100630105000002,2022-04-16,1
79,100630105000002,2022-04-16,5
8,100630105000002,2022-04-16,1
81,100630105000002,2022-04-16,1
82,100630105000002,2022-04-16,0
84,100630105000002,2022-04-16,2
85,100630105000002,2022-04-16,3
88,100630105000002,2022-04-16,3
89,100630105000002,2022-04-16,2
90,100630105000002,2022-04-16,2
91,100630105000002,2022-04-16,1
95,100630105000002,2022-04-16,2
96,100630105000002,2022-04-16,2
99,100630105000002,2022-04-16,2
220,100630105000002,2022-04-16,1
225,100630105000002,2022-04-16,3
VZ01,100630105000002,2022-04-16,940
10,100630105000002,2022-04-17,1
100,100630105000002,2022-04-17,1
104,100630105000002,2022-04-17,3
105,100630105000002,2022-04-17,1
106,100630105000002,2022-04-17,2
109,100630105000002,2022-04-17,2
11,100630105000002,2022-04-17,2
114,100630105000002,2022-04-17,1
117,100630105000002,2022-04-17,2
119,100630105000002,2022-04-17,2
121,100630105000002,2022-04-17,5
122,100630105000002,2022-04-17,1
123,100630105000002,2022-04-17,2
130,100630105000002,2022-04-17,2
133,100630105000002,2022-04-17,2
135,100630105000002,2022-04-17,3
136,100630105000002,2022-04-17,1
141,100630105000002,2022-04-17,1
143,100630105000002,2022-04-17,1
144,100630105000002,2022-04-17,2
147,100630105000002,2022-04-17,2
149,100630105000002,2022-04-17,2
15,100630105000002,2022-04-17,1
150,100630105000002,2022-04-17,1
152,100630105000002,2022-04-17,1
156,100630105000002,2022-04-17,1
159,100630105000002,2022-04-17,6
160,100630105000002,2022-04-17,1
162,100630105000002,2022-04-17,4
163,100630105000002,2022-04-17,2
164,100630105000002,2022-04-17,1
166,100630105000002,2022-04-17,1
167,100630105000002,2022-04-17,1
168,100630105000002,2022-04-17,2
170,100630105000002,2022-04-17,1
171,100630105000002,2022-04-17,1
172,100630105000002,2022-04-17,2
173,100630105000002,2022-04-17,1
174,100630105000002,2022-04-17,1
175,100630105000002,2022-04-17,2
179,100630105000002,2022-04-17,2
18,100630105000002,2022-04-17,1
180,100630105000002,2022-04-17,1
181,100630105000002,2022-04-17,1
182,100630105000002,2022-04-17,5
183,100630105000002,2022-04-17,3
184,100630105000002,2022-04-17,2
185,100630105000002,2022-04-17,1
186,100630105000002,2022-04-17,2
188,100630105000002,2022-04-17,2
189,100630105000002,2022-04-17,1
201,100630105000002,2022-04-17,2
202,100630105000002,2022-04-17,2
203,100630105000002,2022-04-17,2
21,100630105000002,2022-04-17,1
213,100630105000002,2022-04-17,2
214,100630105000002,2022-04-17,1
215,100630105000002,2022-04-17,1
216,100630105000002,2022-04-17,1
217,100630105000002,2022-04-17,1
218,100630105000002,2022-04-17,1
219,100630105000002,2022-04-17,2
22,100630105000002,2022-04-17,1
221,100630105000002,2022-04-17,1
26,100630105000002,2022-04-17,1
27,100630105000002,2022-04-17,1
28,100630105000002,2022-04-17,1
29,100630105000002,2022-04-17,3
3,100630105000002,2022-04-17,2
3005,100630105000002,2022-04-17,9
3202,100630105000002,2022-04-17,1
3205,100630105000002,2022-04-17,1
3208,100630105000002,2022-04-17,3
3245,100630105000002,2022-04-17,4
35,100630105000002,2022-04-17,3
36,100630105000002,2022-04-17,1
37,100630105000002,2022-04-17,1
4,100630105000002,2022-04-17,2
4104,100630105000002,2022-04-17,1
4123,100630105000002,2022-04-17,1
4129,100630105000002,2022-04-17,1
4133,100630105000002,2022-04-17,1
4134,100630105000002,2022-04-17,2
42,100630105000002,2022-04-17,1
43,100630105000002,2022-04-17,1
44,100630105000002,2022-04-17,1
45,100630105000002,2022-04-17,2
46,100630105000002,2022-04-17,1
47,100630105000002,2022-04-17,4
4803,100630105000002,2022-04-17,3
4805,100630105000002,2022-04-17,1
4904,100630105000002,2022-04-17,1
4906,100630105000002,2022-04-17,3
5,100630105000002,2022-04-17,1
50,100630105000002,2022-04-17,6
51,100630105000002,2022-04-17,1
52,100630105000002,2022-04-17,2
55,100630105000002,2022-04-17,1
56,100630105000002,2022-04-17,1
57,100630105000002,2022-04-17,2
61,100630105000002,2022-04-17,2
63,100630105000002,2022-04-17,1
64,100630105000002,2022-04-17,3
67,100630105000002,2022-04-17,2
68,100630105000002,2022-04-17,1
69,100630105000002,2022-04-17,0
7,100630105000002,2022-04-17,2
73,100630105000002,2022-04-17,2
74,100630105000002,2022-04-17,1
76,100630105000002,2022-04-17,1
79,100630105000002,2022-04-17,5
8,100630105000002,2022-04-17,1
81,100630105000002,2022-04-17,1
82,100630105000002,2022-04-17,0
84,100630105000002,2022-04-17,2
85,100630105000002,2022-04-17,3
88,100630105000002,2022-04-17,3
89,100630105000002,2022-04-17,2
90,100630105000002,2022-04-17,2
91,100630105000002,2022-04-17,1
95,100630105000002,2022-04-17,2
96,100630105000002,2022-04-17,2
99,100630105000002,2022-04-17,2
220,100630105000002,2022-04-17,1
225,100630105000002,2022-04-17,3
VZ01,100630105000002,2022-04-17,940
10,100630105000002,2022-04-18,1
100,100630105000002,2022-04-18,1
104,100630105000002,2022-04-18,3
105,100630105000002,2022-04-18,1
106,100630105000002,2022-04-18,2
109,100630105000002,2022-04-18,2
11,100630105000002,2022-04-18,2
114,100630105000002,2022-04-18,1
117,100630105000002,2022-04-18,2
119,100630105000002,2022-04-18,2
121,100630105000002,2022-04-18,5
122,100630105000002,2022-04-18,1
123,100630105000002,2022-04-18,2
130,100630105000002,2022-04-18,2
133,100630105000002,2022-04-18,2
135,100630105000002,2022-04-18,3
136,100630105000002,2022-04-18,1
141,100630105000002,2022-04-18,1
143,100630105000002,2022-04-18,1
144,100630105000002,2022-04-18,2
147,100630105000002,2022-04-18,2
149,100630105000002,2022-04-18,2
15,100630105000002,2022-04-18,1
150,100630105000002,2022-04-18,1
152,100630105000002,2022-04-18,1
156,100630105000002,2022-04-18,1
159,100630105000002,2022-04-18,6
160,100630105000002,2022-04-18,1
162,100630105000002,2022-04-18,4
163,100630105000002,2022-04-18,2
164,100630105000002,2022-04-18,1
166,100630105000002,2022-04-18,1
167,100630105000002,2022-04-18,1
168,100630105000002,2022-04-18,2
170,100630105000002,2022-04-18,1
171,100630105000002,2022-04-18,1
172,100630105000002,2022-04-18,2
173,100630105000002,2022-04-18,1
174,100630105000002,2022-04-18,1
175,100630105000002,2022-04-18,2
179,100630105000002,2022-04-18,2
18,100630105000002,2022-04-18,1
180,100630105000002,2022-04-18,1
181,100630105000002,2022-04-18,1
182,100630105000002,2022-04-18,5
183,100630105000002,2022-04-18,3
184,100630105000002,2022-04-18,2
185,100630105000002,2022-04-18,1
186,100630105000002,2022-04-18,2
188,100630105000002,2022-04-18,2
189,100630105000002,2022-04-18,1
201,100630105000002,2022-04-18,2
202,100630105000002,2022-04-18,2
203,100630105000002,2022-04-18,2
21,100630105000002,2022-04-18,1
213,100630105000002,2022-04-18,2
214,100630105000002,2022-04-18,1
215,100630105000002,2022-04-18,1
216,100630105000002,2022-04-18,1
217,100630105000002,2022-04-18,1
218,100630105000002,2022-04-18,1
219,100630105000002,2022-04-18,2
22,100630105000002,2022-04-18,1
221,100630105000002,2022-04-18,1
26,100630105000002,2022-04-18,1
27,100630105000002,2022-04-18,1
28,100630105000002,2022-04-18,1
29,100630105000002,2022-04-18,3
3,100630105000002,2022-04-18,2
3005,100630105000002,2022-04-18,9
3202,100630105000002,2022-04-18,1
3205,100630105000002,2022-04-18,1
3208,100630105000002,2022-04-18,3
3245,100630105000002,2022-04-18,4
35,100630105000002,2022-04-18,3
36,100630105000002,2022-04-18,1
37,100630105000002,2022-04-18,1
4,100630105000002,2022-04-18,2
4104,100630105000002,2022-04-18,1
4123,100630105000002,2022-04-18,1
4129,100630105000002,2022-04-18,1
4133,100630105000002,2022-04-18,1
4134,100630105000002,2022-04-18,2
42,100630105000002,2022-04-18,1
43,100630105000002,2022-04-18,1
44,100630105000002,2022-04-18,1
45,100630105000002,2022-04-18,2
46,100630105000002,2022-04-18,1
47,100630105000002,2022-04-18,4
4803,100630105000002,2022-04-18,3
4805,100630105000002,2022-04-18,1
4904,100630105000002,2022-04-18,1
4906,100630105000002,2022-04-18,3
5,100630105000002,2022-04-18,1
50,100630105000002,2022-04-18,6
51,100630105000002,2022-04-18,1
52,100630105000002,2022-04-18,2
55,100630105000002,2022-04-18,1
56,100630105000002,2022-04-18,1
57,100630105000002,2022-04-18,2
61,100630105000002,2022-04-18,2
63,100630105000002,2022-04-18,1
64,100630105000002,2022-04-18,3
67,100630105000002,2022-04-18,2
68,100630105000002,2022-04-18,1
69,100630105000002,2022-04-18,0
7,100630105000002,2022-04-18,2
73,100630105000002,2022-04-18,2
74,100630105000002,2022-04-18,1
76,100630105000002,2022-04-18,1
79,100630105000002,2022-04-18,5
8,100630105000002,2022-04-18,1
81,100630105000002,2022-04-18,1
82,100630105000002,2022-04-18,0
84,100630105000002,2022-04-18,2
85,100630105000002,2022-04-18,3
88,100630105000002,2022-04-18,3
89,100630105000002,2022-04-18,2
90,100630105000002,2022-04-18,2
91,100630105000002,2022-04-18,1
95,100630105000002,2022-04-18,2
96,100630105000002,2022-04-18,2
99,100630105000002,2022-04-18,2
220,100630105000002,2022-04-18,1
225,100630105000002,2022-04-18,3
VZ01,100630105000002,2022-04-18,940
10,100630105000002,2022-04-19,1
100,100630105000002,2022-04-19,1
104,100630105000002,2022-04-19,3
105,100630105000002,2022-04-19,1
106,100630105000002,2022-04-19,2
109,100630105000002,2022-04-19,2
11,100630105000002,2022-04-19,2
114,100630105000002,2022-04-19,1
117,100630105000002,2022-04-19,2
119,100630105000002,2022-04-19,2
121,100630105000002,2022-04-19,5
122,100630105000002,2022-04-19,1
123,100630105000002,2022-04-19,2
130,100630105000002,2022-04-19,2
133,100630105000002,2022-04-19,2
135,100630105000002,2022-04-19,3
136,100630105000002,2022-04-19,1
141,100630105000002,2022-04-19,1
143,100630105000002,2022-04-19,1
144,100630105000002,2022-04-19,2
147,100630105000002,2022-04-19,2
149,100630105000002,2022-04-19,2
15,100630105000002,2022-04-19,1
150,100630105000002,2022-04-19,1
152,100630105000002,2022-04-19,1
156,100630105000002,2022-04-19,1
159,100630105000002,2022-04-19,6
160,100630105000002,2022-04-19,1
162,100630105000002,2022-04-19,4
163,100630105000002,2022-04-19,2
164,100630105000002,2022-04-19,1
166,100630105000002,2022-04-19,1
167,100630105000002,2022-04-19,1
168,100630105000002,2022-04-19,2
170,100630105000002,2022-04-19,1
171,100630105000002,2022-04-19,1
172,100630105000002,2022-04-19,2
173,100630105000002,2022-04-19,1
174,100630105000002,2022-04-19,1
175,100630105000002,2022-04-19,2
179,100630105000002,2022-04-19,2
18,100630105000002,2022-04-19,1
180,100630105000002,2022-04-19,1
181,100630105000002,2022-04-19,1
182,100630105000002,2022-04-19,5
183,100630105000002,2022-04-19,3
184,100630105000002,2022-04-19,2
185,100630105000002,2022-04-19,1
186,100630105000002,2022-04-19,2
188,100630105000002,2022-04-19,2
189,100630105000002,2022-04-19,1
201,100630105000002,2022-04-19,2
202,100630105000002,2022-04-19,2
203,100630105000002,2022-04-19,2
21,100630105000002,2022-04-19,1
213,100630105000002,2022-04-19,2
214,100630105000002,2022-04-19,1
215,100630105000002,2022-04-19,1
216,100630105000002,2022-04-19,1
217,100630105000002,2022-04-19,1
218,100630105000002,2022-04-19,1
219,100630105000002,2022-04-19,2
22,100630105000002,2022-04-19,1
221,100630105000002,2022-04-19,1
26,100630105000002,2022-04-19,1
27,100630105000002,2022-04-19,1
28,100630105000002,2022-04-19,1
29,100630105000002,2022-04-19,3
3,100630105000002,2022-04-19,2
3005,100630105000002,2022-04-19,9
3202,100630105000002,2022-04-19,1
3205,100630105000002,2022-04-19,1
3208,100630105000002,2022-04-19,3
3245,100630105000002,2022-04-19,4
35,100630105000002,2022-04-19,3
36,100630105000002,2022-04-19,1
37,100630105000002,2022-04-19,1
4,100630105000002,2022-04-19,2
4104,100630105000002,2022-04-19,1
4123,100630105000002,2022-04-19,1
4129,100630105000002,2022-04-19,1
4133,100630105000002,2022-04-19,1
4134,100630105000002,2022-04-19,2
42,100630105000002,2022-04-19,1
43,100630105000002,2022-04-19,1
44,100630105000002,2022-04-19,1
45,100630105000002,2022-04-19,2
46,100630105000002,2022-04-19,1
47,100630105000002,2022-04-19,4
4803,100630105000002,2022-04-19,3
4805,100630105000002,2022-04-19,1
4904,100630105000002,2022-04-19,1
4906,100630105000002,2022-04-19,3
5,100630105000002,2022-04-19,1
50,100630105000002,2022-04-19,6
51,100630105000002,2022-04-19,1
52,100630105000002,2022-04-19,2
55,100630105000002,2022-04-19,1
56,100630105000002,2022-04-19,1
57,100630105000002,2022-04-19,2
61,100630105000002,2022-04-19,2
63,100630105000002,2022-04-19,1
64,100630105000002,2022-04-19,3
67,100630105000002,2022-04-19,2
68,100630105000002,2022-04-19,1
69,100630105000002,2022-04-19,0
7,100630105000002,2022-04-19,2
73,100630105000002,2022-04-19,2
74,100630105000002,2022-04-19,1
76,100630105000002,2022-04-19,1
79,100630105000002,2022-04-19,5
